GrLivArea,MSZoning,Exterior2nd,Exterior1st,BsmtQual,Foundation,ExterQual,HouseStyle,OverallQual,GarageCars,YearBuilt,TotalBsmtSF,FullBath,1stFlrSF,SalePrice
1258,RL,VinylSd,VinylSd,TA,CBlock,Gd,1Story,6,2,1971,1258,2,1258,145000
1040,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1963,1040,1,1040,133000
1459,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2002,1459,2,1459,192000
1251,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,6,1,1964,1251,1,1251,160000
1498,RL,HdBoard,HdBoard,Gd,PConc,TA,2Story,6,2,1995,691,2,691,187500
996,RL,HdBoard,HdBoard,Gd,PConc,TA,SFoyer,6,2,1992,936,1,996,147000
1092,RM,CmentBd,CemntBd,TA,CBlock,TA,2Story,4,1,1973,546,1,546,83500
1953,FV,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,3,2005,1082,2,1082,252000
1709,RM,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2004,970,2,970,137500
1247,FV,MetalSd,MetalSd,Gd,PConc,Gd,1Story,8,2,2005,1247,1,1247,197000
1040,RL,BrkFace,BrkFace,,Slab,TA,1Story,3,2,1950,0,2,1040,92900
1252,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7,2,1999,600,2,624,160000
1694,RL,MetalSd,MetalSd,TA,PConc,TA,1.5Fin,6,2,1925,1181,2,1390,136500
1200,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,2,1965,864,1,1200,146000
936,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,1,1956,936,1,936,129000
1314,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6,2,2006,1314,2,1314,176432
1355,RM,Wd Sdng,Wd Sdng,TA,PConc,TA,2Story,6,0,1914,684,1,773,127000
1088,RL,HdBoard,HdBoard,Gd,CBlock,Gd,1Story,8,2,1986,1074,1,1088,170000
1324,RM,MetalSd,MetalSd,TA,BrkTil,TA,1.5Fin,4,1,1936,672,1,757,128000
1601,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,7,2,1978,1271,2,1601,157000
438,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,2,1,1920,290,1,438,60000
950,RL,MetalSd,HdBoard,TA,CBlock,TA,1Story,5,1,1971,950,1,950,119500
1134,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5,1,1960,1010,1,1134,135000
1194,RL,BrkFace,BrkFace,TA,CBlock,TA,1Story,6,2,1959,655,1,1194,159500
1302,RM,HdBoard,HdBoard,TA,CBlock,TA,2Story,5,2,1970,630,2,630,106000
2622,RL,HdBoard,HdBoard,Ex,PConc,Gd,2Story,8,2,1994,1463,2,1500,325000
1442,RL,HdBoard,HdBoard,Gd,PConc,Gd,1Story,7,2,1990,910,2,1442,179900
2021,RL,VinylSd,VinylSd,Ex,PConc,Gd,2Story,7,2,2006,868,2,887,274725
1690,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6,2,2000,924,2,948,181000
1836,RL,MetalSd,MetalSd,Ex,PConc,Gd,1Story,8,3,2004,1836,2,1836,280000
1658,RL,HdBoard,HdBoard,Gd,PConc,TA,2Story,6,2,1995,773,2,773,188000
1964,RL,Plywood,Plywood,TA,CBlock,TA,2Story,7,2,1976,803,2,1098,205000
816,RL,Wd Shng,WdShing,TA,CBlock,TA,1Story,5,1,1957,816,1,816,129900
1008,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5,1,1953,1008,1,1008,134500
833,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,1,1954,833,1,833,117000
1734,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,8,3,2007,1734,2,1734,318000
1419,RL,VinylSd,VinylSd,Gd,PConc,Gd,SLvl,8,2,2002,408,2,779,184100
894,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5,2,1967,894,1,894,130000
1601,RL,MetalSd,MetalSd,TA,CBlock,TA,SLvl,5,1,1958,533,1,1021,140000
1040,RL,Wd Sdng,BrkFace,TA,CBlock,TA,1Story,5,1,1959,1040,1,1040,133700
1012,RM,BrkFace,BrkFace,TA,BrkTil,TA,1Story,6,1,1920,1012,1,1012,118400
1552,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,3,2005,1552,2,1552,212900
960,RL,AsbShng,AsbShng,TA,CBlock,TA,1Story,4,1,1956,672,1,960,112000
698,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5,0,1947,698,1,698,118000
1482,RL,HdBoard,HdBoard,Gd,PConc,TA,SLvl,7,2,1992,384,2,812,163900
1005,RL,Plywood,Plywood,TA,CBlock,TA,1Story,4,2,1955,1005,1,1005,115000
1555,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,3,2007,1373,2,1555,174000
1530,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,3,2004,1530,2,1530,259000
1959,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2004,847,2,847,215000
936,RM,MetalSd,MetalSd,Gd,CBlock,TA,SFoyer,5,2,1980,936,1,936,140000
1981,RL,Plywood,WdShing,TA,BrkTil,TA,1.5Fin,4,2,1928,1122,2,1328,135000
974,RL,HdBoard,HdBoard,Gd,PConc,TA,1Story,5,0,1991,974,1,974,93500
2210,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,2Story,6,1,1880,1008,2,1178,117500
2020,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,2,1995,1128,2,1142,239500
1600,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6,2,1997,916,2,916,169000
986,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1Story,6,1,1926,960,1,986,102000
1252,RL,VinylSd,VinylSd,TA,CBlock,TA,1.5Fin,6,1,1950,1032,1,1032,119000
1020,RL,VinylSd,VinylSd,TA,CBlock,TA,1.5Fin,5,0,1875,780,1,780,94000
1567,RL,ImStucc,Plywood,TA,PConc,TA,1Story,6,2,1977,1567,2,1567,196000
1167,RL,Stucco,Stucco,TA,BrkTil,TA,1Story,5,2,1920,915,1,1167,144000
952,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,2,1951,952,1,952,139000
1868,RL,Plywood,Plywood,TA,CBlock,TA,2Story,5,2,1976,780,2,1088,197500
2828,RL,VinylSd,VinylSd,Ex,PConc,Gd,2Story,8,3,2006,1466,3,1466,424870
1006,RL,Plywood,Wd Sdng,TA,CBlock,TA,1Story,5,0,1959,1006,1,1006,80000
924,RL,MetalSd,MetalSd,Gd,BrkTil,TA,1.5Fin,4,1,1941,672,1,672,80000
1576,RM,MetalSd,MetalSd,TA,BrkTil,TA,1.5Fin,5,1,1928,1042,1,1042,149000
1298,RL,Wd Shng,Wd Sdng,Gd,CBlock,Gd,1Story,6,2,1985,1298,2,1298,180000
1564,RL,MetalSd,MetalSd,TA,CBlock,TA,2Story,7,1,1941,704,1,860,174500
1111,RM,Wd Sdng,Wd Sdng,TA,PConc,TA,1.5Fin,7,1,1926,572,1,572,116900
1482,RM,VinylSd,VinylSd,TA,PConc,TA,2Story,7,2,1920,650,1,832,143000
932,RL,BrkFace,BrkFace,TA,CBlock,TA,1Story,6,1,1950,932,1,932,124000
1466,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,5,2,1959,1466,1,1466,149900
1811,RL,Stone,Stone,TA,PConc,TA,1Story,6,2,1956,1073,1,1811,230000
816,RM,Wd Sdng,Wd Sdng,TA,BrkTil,Gd,1Story,6,1,1930,816,1,816,120500
1820,RL,VinylSd,VinylSd,TA,CBlock,TA,2Story,7,2,1965,864,1,902,201800
1437,RL,Plywood,Plywood,Gd,CBlock,Gd,1Story,5,2,1976,1437,2,1437,218000
1265,RL,BrkFace,BrkFace,TA,PConc,TA,SLvl,5,2,1965,1219,2,1265,179900
1314,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2007,1314,2,1314,230000
1580,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2007,1580,2,1580,235128
1876,RL,HdBoard,HdBoard,TA,CBlock,Gd,2Story,6,2,1974,901,2,943,185000
1456,RL,Brk Cmn,Plywood,Gd,CBlock,TA,2Story,6,2,1978,855,2,855,146000
1640,RL,HdBoard,HdBoard,TA,CBlock,Gd,1Story,6,2,1954,1296,1,1640,224000
894,RL,VinylSd,VinylSd,Gd,CBlock,TA,1Story,5,2,1968,894,1,894,129000
1258,RL,Plywood,Plywood,Gd,CBlock,TA,SFoyer,4,2,1969,1198,0,1258,108959
1432,RL,Plywood,Plywood,Gd,PConc,TA,SLvl,5,2,1978,1360,1,1432,194000
1502,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2009,1502,2,1502,233170
1694,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2008,1694,2,1694,245350
1671,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6,2,2000,959,2,959,173000
2108,RL,Stucco,Stucco,TA,CBlock,TA,2Story,6,2,1935,1127,2,1236,235000
3627,RL,HdBoard,HdBoard,Ex,PConc,Gd,2Story,10,3,1995,1930,3,1831,625000
1118,RL,Plywood,Plywood,TA,CBlock,TA,SLvl,6,1,1977,1096,1,1118,171000
1261,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,6,2,1958,1261,1,1261,163000
1250,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7,2,2006,625,2,625,171900
3086,RL,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,5,0,1946,1598,3,1636,200500
2345,RL,Wd Sdng,Wd Sdng,Gd,BrkTil,TA,2Story,6,2,1932,952,2,1170,239000
2872,RL,HdBoard,HdBoard,Gd,PConc,Gd,1.5Fin,8,2,1992,1683,2,2129,285000
923,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,5,1,1984,876,1,923,119500
1224,RM,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,6,1,1926,818,1,818,115000
1343,RL,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,5,1,1921,731,1,820,154900
1124,RL,Wd Sdng,Wd Sdng,,Slab,TA,1Story,5,0,1954,0,1,1124,93000
2514,RL,MetalSd,MetalSd,Gd,Wood,TA,2Story,7,2,1990,1216,2,1298,250000
1652,RM,CmentBd,CemntBd,Ex,PConc,Ex,1Story,8,2,2008,1600,2,1652,392500
4476,RL,ImStucc,Wd Sdng,Ex,PConc,Gd,2Story,10,3,1996,2396,3,2411,745000
1130,RL,Stucco,Stucco,TA,BrkTil,TA,1Story,5,2,1920,1120,1,1130,120000
1572,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,3,1963,1572,1,1572,186700
1221,RL,AsbShng,AsbShng,TA,BrkTil,TA,1.5Fin,5,1,1924,784,1,949,104900
1699,RL,HdBoard,HdBoard,Fa,CBlock,TA,2Story,3,2,1900,978,2,1014,95000
1624,RL,ImStucc,ImStucc,Gd,PConc,Gd,1Story,8,3,1994,1624,2,1624,262000
1660,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2002,831,2,831,195000
1804,RL,VinylSd,VinylSd,TA,PConc,TA,2Story,7,2,1999,994,2,1028,189000
1622,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,4,4,1961,1249,1,1622,168000
1441,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,8,2,1999,776,2,764,174000
1472,RM,VinylSd,VinylSd,TA,PConc,TA,1.5Fin,5,1,1925,702,1,842,125000
1224,RM,VinylSd,VinylSd,Ex,PConc,TA,1Story,6,2,1999,1224,2,1224,165000
1352,RL,HdBoard,HdBoard,TA,CBlock,TA,2Story,6,1,1969,663,1,663,158000
1456,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6,2,2005,728,2,728,176000
1863,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,3,2006,879,2,879,219210
1690,RM,MetalSd,MetalSd,TA,BrkTil,TA,2.5Unf,7,1,1916,815,1,815,144000
1212,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2001,1212,2,1212,178000
1382,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,4,2,1963,1051,1,1382,148000
864,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,4,1,1970,864,1,864,116050
1779,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,7,2,1998,866,2,866,197900
1348,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,5,1,1925,884,1,884,117000
1630,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2000,1630,2,1630,213000
1074,RL,HdBoard,HdBoard,Gd,CBlock,TA,1Story,5,2,1975,1056,1,1074,153500
2196,RL,HdBoard,HdBoard,Gd,CBlock,Gd,1Story,7,3,1990,2158,2,2196,271900
1056,RH,HdBoard,HdBoard,TA,CBlock,TA,1Story,4,1,1966,1056,1,1056,107000
1700,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6,2,2003,1682,2,1700,200000
1283,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,2,1962,931,1,1283,140000
1660,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,8,2,2006,1660,2,1660,290000
1845,RL,Wd Sdng,Wd Sdng,Gd,PConc,Gd,2Story,6,2,1992,1055,2,1055,189000
1752,RL,Wd Sdng,Wd Sdng,Gd,Wood,Gd,1.5Fin,8,2,1988,559,2,1080,164000
672,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,4,1,1941,672,1,672,113000
960,RL,VinylSd,VinylSd,TA,CBlock,TA,SLvl,4,1,1965,648,0,960,145000
999,RL,MetalSd,MetalSd,TA,CBlock,TA,SFoyer,5,1,1962,925,1,999,134500
894,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5,1,1966,894,1,894,125000
1902,RM,VinylSd,VinylSd,,Slab,TA,1.5Fin,6,2,1978,0,2,1318,112000
1314,FV,CmentBd,CemntBd,Gd,PConc,Gd,1Story,8,2,2009,1300,2,1314,229456
912,RM,AsbShng,AsbShng,,Slab,TA,1.5Fin,4,0,1947,0,1,672,80500
1218,RM,CmentBd,CemntBd,TA,CBlock,TA,2Story,6,0,1971,672,1,672,91500
912,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5,1,1964,912,1,912,115000
1211,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1968,952,1,1211,134000
1846,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,6,1,1949,1040,2,1168,143000
2136,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5,2,1951,2136,2,2136,137900
1490,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2004,788,2,788,184000
1138,RL,VinylSd,VinylSd,TA,CBlock,TA,SLvl,6,1,1958,588,1,1138,145000
1933,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,6,3,2007,894,2,894,214000
912,RL,VinylSd,VinylSd,TA,CBlock,TA,1Story,5,2,1965,912,1,912,147000
1702,RL,MetalSd,MetalSd,Ex,PConc,Ex,1Story,9,3,2008,1702,1,1702,367294
1507,RL,HdBoard,BrkFace,TA,CBlock,TA,SLvl,5,1,1960,1075,2,1507,127000
2620,RL,Plywood,Plywood,Gd,CBlock,TA,1.5Fin,5,2,1977,1361,2,1361,190000
1190,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,SLvl,5,2,1962,1106,1,1190,132500
1224,RL,HdBoard,HdBoard,,Slab,TA,1Story,4,2,1962,0,2,1224,101800
1188,RL,Plywood,Plywood,TA,CBlock,TA,1Story,5,2,1959,1188,1,1188,142000
1964,RH,MetalSd,MetalSd,TA,PConc,TA,2Story,5,0,1911,940,1,1024,130000
1784,RL,Wd Sdng,Wd Sdng,Gd,BrkTil,TA,2Story,5,1,1914,747,1,892,138887
1626,RL,Wd Shng,VinylSd,Gd,PConc,Gd,2Story,7,2,2003,764,2,764,175500
1948,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2004,847,2,847,195000
1141,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,6,2,2005,1141,1,1141,142500
1484,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,2,2006,1476,2,1484,265900
1768,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2003,884,2,884,224900
1689,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,3,2007,1689,2,1689,248328
1173,RL,Plywood,Plywood,Gd,CBlock,TA,SFoyer,7,2,1974,1053,2,1173,170000
2076,RL,VinylSd,VinylSd,Ex,PConc,Ex,1Story,10,3,2006,2076,2,2076,465000
1517,RL,Stucco,BrkFace,Gd,PConc,TA,2Story,8,2,1929,792,1,792,230000
1868,RL,VinylSd,VinylSd,Gd,CBlock,TA,SLvl,6,2,1984,585,3,1140,178000
1553,FV,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2005,756,2,756,186500
1034,RL,HdBoard,HdBoard,TA,CBlock,TA,SLvl,6,3,1976,1012,1,1034,169900
2058,RM,AsbShng,AsbShng,Gd,BrkTil,TA,2.5Unf,6,2,1917,735,1,1134,129500
988,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,1,1950,876,1,988,119000
2110,RL,BrkFace,BrkFace,TA,CBlock,Gd,1Story,7,2,1968,2110,2,2110,244000
1405,RL,Wd Shng,VinylSd,Gd,PConc,Gd,1Story,7,2,2003,1405,2,1405,171750
874,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1968,864,1,874,130000
2167,RL,Wd Sdng,Wd Sdng,TA,CBlock,Gd,2Story,7,2,1974,1192,2,1516,294000
1656,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2003,746,2,760,165400
1367,RM,Wd Sdng,Wd Sdng,TA,BrkTil,TA,1.5Fin,6,1,1931,884,1,959,127500
1987,RL,HdBoard,HdBoard,Gd,PConc,Gd,1Story,8,2,1994,1986,2,1987,301500
864,RL,Wd Sdng,Wd Sdng,Fa,PConc,TA,1Story,5,0,1922,864,1,864,99900
1166,RL,VinylSd,VinylSd,Gd,PConc,Gd,SLvl,7,2,2005,856,2,1166,190000
1054,RL,HdBoard,HdBoard,Gd,CBlock,TA,1Story,6,2,1969,1054,1,1054,151000
1675,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,6,2,1999,841,2,892,181000
1050,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,1,1956,1050,1,1050,128900
1788,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,4,1,1957,1104,1,1104,161500
1824,RL,Wd Sdng,Wd Sdng,TA,PConc,TA,2Story,6,2,1919,764,1,1060,180500
1337,RH,MetalSd,MetalSd,Gd,PConc,Gd,1Story,6,2,1998,1405,2,1337,181000
1452,FV,MetalSd,MetalSd,Gd,PConc,Gd,2Story,7,2,1999,691,2,713,183900
1889,RM,Wd Sdng,Wd Sdng,TA,CBlock,Fa,2.5Unf,7,1,1910,925,1,964,122000
2018,RL,CmentBd,Stucco,Ex,PConc,Ex,1Story,9,3,2008,2002,2,2018,378500
3447,RL,Stucco,Stucco,TA,CBlock,TA,1.5Fin,8,3,1935,728,3,1968,381000
1524,RL,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,5,1,1958,874,1,874,144000
1524,RL,Plywood,Plywood,Gd,PConc,Gd,1Story,7,2,1979,1332,0,1332,260000
1489,RL,BrkFace,BrkFace,TA,CBlock,TA,1Story,6,2,1968,1489,2,1489,185750
935,RL,Plywood,HdBoard,TA,CBlock,TA,1Story,5,1,1965,935,1,935,137000
1357,RL,Plywood,Plywood,TA,CBlock,TA,SLvl,6,1,1959,1019,1,1357,177000
1250,RL,Wd Shng,Wd Sdng,TA,PConc,TA,1.5Fin,5,2,1910,661,2,661,139000
1920,RL,AsbShng,AsbShng,TA,CBlock,TA,2Story,5,2,1948,928,2,928,137000
1395,RL,Plywood,HdBoard,TA,CBlock,TA,2Story,6,2,1972,723,1,735,162000
1724,RL,HdBoard,HdBoard,Gd,CBlock,TA,SLvl,6,2,1967,1680,1,1724,197900
2031,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,2,2002,1128,2,1128,237000
1128,C (all),MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,4,2,1920,698,1,698,68400
1573,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2002,1573,2,1573,227000
1339,RL,HdBoard,HdBoard,Gd,CBlock,TA,1Story,7,2,1990,1309,2,1339,180000
1040,RL,HdBoard,HdBoard,Gd,CBlock,TA,1Story,5,2,1977,1040,2,1040,150500
1824,RL,Wd Shng,MetalSd,TA,CBlock,TA,2Story,6,0,1971,912,2,912,139000
2447,RL,Wd Shng,Wd Sdng,TA,PConc,TA,1.5Fin,6,1,1919,804,2,1699,169000
1412,RM,MetalSd,MetalSd,TA,CBlock,TA,1.5Fin,6,1,1939,780,1,825,132500
1328,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,6,2,1963,1328,1,1328,143000
1582,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,5,2,1964,1624,2,1582,190000
1659,RL,CmentBd,CemntBd,Gd,PConc,Gd,1Story,8,2,2000,1501,2,1659,278000
1970,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,3,2006,1085,2,1120,281000
1152,RL,HdBoard,Wd Sdng,TA,PConc,TA,SLvl,5,2,1964,1152,1,1152,180500
1302,RM,CmentBd,CemntBd,TA,CBlock,TA,2Story,5,1,1972,630,2,630,119500
2372,RM,Wd Sdng,Wd Sdng,TA,Stone,TA,2Story,5,1,1892,994,2,1378,107500
1664,RL,HdBoard,HdBoard,Gd,PConc,TA,2Story,7,2,1976,832,2,832,162900
864,RL,Plywood,WdShing,TA,CBlock,TA,1Story,5,2,1955,864,1,864,115000
1052,RL,HdBoard,HdBoard,TA,CBlock,TA,1Story,5,1,1968,1052,1,1052,138500
1128,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,2,1963,1120,2,1128,155000
1072,RM,VinylSd,VinylSd,Gd,PConc,TA,SFoyer,6,2,2005,547,2,1072,140000
5642,RL,Stucco,Stucco,Ex,PConc,Ex,2Story,10,2,2008,6110,2,4692,160000
1246,RL,BrkFace,BrkFace,TA,CBlock,TA,1Story,5,1,1959,1246,1,1246,154000
1983,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,1999,978,2,1005,225000
1494,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,2Story,6,1,1942,771,1,753,177500
2526,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,3,1994,1165,2,1203,290000
1616,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,3,2005,1616,2,1616,232000
1708,RM,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2004,976,2,976,130000
1652,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,9,2,2006,1652,2,1652,325000
1368,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2005,1368,2,1368,202500
990,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,5,2,1994,990,1,990,138000
1122,RM,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,2,1948,924,1,1122,147000
1294,RL,HdBoard,HdBoard,Gd,CBlock,TA,1Story,6,2,1991,1278,2,1294,179200
1902,RL,HdBoard,BrkFace,Gd,PConc,Gd,1Story,7,2,1959,1902,2,1902,335000
1274,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,2005,1274,2,1274,203000
2810,RL,Wd Sdng,Wd Sdng,Ex,PConc,Gd,2Story,8,2,1990,1453,2,1453,302000
2599,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,9,3,1999,1393,2,1422,333168
948,RL,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,4,1,1954,948,1,948,119000
2112,RL,HdBoard,HdBoard,Fa,CBlock,TA,2Story,6,2,1969,952,2,1092,206900
1630,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,8,3,2008,1622,2,1630,295493
1352,FV,VinylSd,VinylSd,Ex,PConc,Gd,1Story,7,2,2006,1352,2,1352,208900
1787,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2001,1753,2,1787,275000
948,RL,Wd Sdng,Wd Sdng,TA,PConc,TA,1Story,4,1,1954,864,1,948,111000
1478,RL,BrkFace,BrkFace,TA,CBlock,TA,1Story,6,2,1957,1478,1,1478,156500
720,RL,VinylSd,VinylSd,,CBlock,TA,1Story,3,1,1949,0,1,720,72500
1923,RL,HdBoard,HdBoard,Gd,PConc,Gd,2Story,7,2,1992,750,2,1061,190000
708,RL,VinylSd,VinylSd,TA,CBlock,Fa,1Story,4,0,1940,420,1,708,82500
1795,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,8,3,2006,1795,2,1795,147000
796,RM,AsbShng,AsbShng,TA,BrkTil,TA,1Story,4,0,1922,796,1,796,55000
774,RH,MetalSd,MetalSd,TA,BrkTil,TA,1Story,3,0,1931,544,1,774,79000
816,RL,VinylSd,VinylSd,TA,CBlock,Gd,1Story,5,1,1982,816,1,816,130500
2792,RM,Wd Sdng,BrkFace,Gd,BrkTil,Gd,1.5Fin,6,2,1920,1510,2,1584,256000
1632,RL,VinylSd,VinylSd,Gd,PConc,TA,2Story,7,2,1998,935,2,955,176500
1588,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,8,3,2006,1588,2,1588,227000
954,RL,MetalSd,MetalSd,TA,CBlock,TA,SLvl,5,2,1976,911,1,954,132500
816,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,4,1,1938,816,1,816,100000
1360,RM,Wd Sdng,Wd Sdng,TA,CBlock,TA,1.5Fin,5,1,1938,803,1,803,125500
1365,RM,HdBoard,HdBoard,TA,CBlock,TA,2Story,5,2,1970,765,1,765,125000
1334,RL,Plywood,Plywood,Gd,CBlock,TA,1Story,6,2,1977,1350,2,1334,167900
1656,RL,Plywood,Plywood,TA,CBlock,TA,1Story,5,2,1973,1656,2,1656,135000
693,RM,Wd Sdng,Wd Sdng,TA,CBlock,TA,1Story,4,0,1941,693,1,693,52500
1861,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2002,916,2,920,200000
864,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,5,1,1972,864,1,864,128500
872,RL,MetalSd,MetalSd,TA,CBlock,TA,1Story,4,4,1971,858,1,872,123000
1114,RL,VinylSd,VinylSd,Gd,PConc,TA,1Story,6,2,2003,1114,1,1114,155000
2169,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,8,2,2002,1284,2,1284,228500
1913,RL,Stone,BrkFace,TA,BrkTil,TA,1.5Fin,6,2,1928,896,1,1172,177000
1456,RL,VinylSd,VinylSd,Gd,PConc,Gd,2Story,7,2,2006,728,2,728,155835
960,RM,MetalSd,MetalSd,TA,PConc,TA,1Story,4,1,1920,960,1,960,108500
2156,RL,HdBoard,BrkFace,TA,CBlock,TA,1Story,7,2,1968,1568,2,2156,262500
1776,RL,VinylSd,VinylSd,Ex,PConc,Gd,1Story,8,3,2006,1732,2,1776,283463
1494,RL,VinylSd,VinylSd,Gd,PConc,Gd,1Story,7,2,1998,1482,2,1494,215000
2358,RM,MetalSd,MetalSd,TA,BrkTil,TA,2Story,8,0,1872,684,2,938,122000
2634,RL,MetalSd,MetalSd,TA,CBlock,TA,2Story,5,4,1969,1248,2,1338,200000
